Date,vol_20,vol_60,vol_120,vol_ratio_20_60,vol_ratio_60_120,skew_60,drawdown
2024-06-04,0.11942481192635643,0.17404538417829565,0.16723100216943645,0.6861705209258248,1.0407483177189536,-0.06575517805831532,-0.010332981021520074
2024-06-05,0.12873111243628374,0.17655180456420552,0.16836587218242638,0.7291407343812727,1.0486199030460852,-0.05839666403124836,0.0
2024-06-06,0.12998185506935864,0.17389648699078813,0.16749768186062658,0.7474668253433101,1.0382023503793083,-0.06745308425845986,-0.0006542558157444916
2024-06-07,0.13039904424471888,0.17341668346866013,0.16690500483963377,0.7519405955441686,1.0390142802205538,-0.08779809331540946,-0.0002228327670956709
2024-06-10,0.1352098841532836,0.17294543660555775,0.16723428238148325,0.7818066021693372,1.0341506187771154,-0.1276031901964934,0.0
2024-06-11,0.16700763350247758,0.18061220615305096,0.17293779992758587,0.924675231312745,1.0443766847310338,-0.027889448814319345,0.0
2024-06-12,0.174054013111455,0.1831034189980342,0.17446930755577342,0.9505776247319753,1.0494878529823974,-0.03570076943012987,0.0
2024-06-13,0.1674109712672926,0.1826543854485058,0.17326502827978787,0.9165450413698901,1.0541907230901553,-0.02234748671196536,0.0
2024-06-14,0.1673976700650633,0.1817655790107105,0.17297527552213354,0.9209536314639606,1.0508182655702847,0.0022278319994267493,0.0
2024-06-17,0.17074676887459592,0.17911682181872426,0.17380229168363176,0.9532704250826911,1.0305780210583553,0.09010269076718982,0.0
2024-06-18,0.17201446350301033,0.17959526338729592,0.17393762039953228,0.9577895333022362,1.0325268505730278,0.08825008696842374,-0.001709203018792946
2024-06-20,0.17744223320526273,0.18020206202636427,0.17466620346270273,0.9846848099845952,1.0316939307886408,0.059785799022235714,-0.007904468258079325
2024-06-21,0.17834307618591405,0.18049195492017137,0.17490892748615605,0.9880943240090245,1.0319196253402056,0.04684183119211732,-0.00798563888578251
2024-06-24,0.17506116214207013,0.1803091198908352,0.17516066957364185,0.9708946627217616,1.029392730284288,0.09692814991780374,-0.0131173575013319
2024-06-25,0.17436372246934542,0.18039985759060664,0.17286721144321826,0.9665402445330117,1.043574753618691,0.06878508276534168,-0.006192394926340172
2024-06-26,0.17525945707632842,0.18043222331689923,0.17268353491913496,0.9713312503416549,1.0448721900521254,0.04644293554174046,-0.0020132283884958207
2024-06-27,0.17199030132592405,0.17938137727830777,0.17223239138523425,0.9587968602732012,1.0415077897692502,0.00822041977387164,0.0
2024-06-28,0.1594724182009571,0.180981184828125,0.17299311501412268,0.8811546810924326,1.0461756516341716,0.0334758821322856,-0.008289045700653197
2024-07-01,0.16421611477693357,0.18115685102016935,0.17239432224203832,0.906485809684616,1.0508284070157983,-0.0012734880687376715,0.0
2024-07-02,0.16490358228081456,0.18033359510766403,0.17283102646885723,0.9144362822820821,1.0434098482899348,-0.025186608795270363,0.0
2024-07-03,0.1651838964808604,0.1802799658131126,0.1724582908374068,0.9162631895110211,1.0453540095853093,-0.05093205450083506,0.0
2024-07-05,0.15959850063943587,0.18161793948356275,0.17325634859491928,0.8787595602794528,1.0482613823761993,-0.07562716701276459,0.0
2024-07-08,0.1587803002412669,0.17987092629739287,0.17321062023437123,0.8827457750383995,1.038452065202524,-0.1023337514038093,0.0
2024-07-09,0.16192617131424142,0.1766432353048785,0.1732666477497745,0.9166848140816938,1.019487810256365,-0.052058038783002566,-0.002789487253404782
2024-07-10,0.16168210540159902,0.1749160841203733,0.17381901199699723,0.9243409845050787,1.0063115772594255,-0.06832130656353612,0.0
2024-07-11,0.16272163636550932,0.17612096629919502,0.17517279960986507,0.92391973417337,1.0054127506750001,-0.08622126493144672,-0.018643880995927415
2024-07-12,0.15514863873184237,0.17519371699048697,0.17417540821517558,0.8855833496601191,1.0058464555114082,-0.09875162145629715,-0.013980575070577907
2024-07-15,0.15609131545801916,0.1737336086190546,0.1742490401452922,0.8984520421738337,0.997041983555216,-0.14635015903052767,-0.00992287259525911
2024-07-16,0.15631128631941557,0.17249146410129798,0.1743843854123273,0.9061972262443063,0.989145121528206,-0.17474886545275636,-0.010218398042630522
2024-07-17,0.17361868496463417,0.17653280440579588,0.17753854217591777,0.9834924763645456,0.9943351017880651,-0.32391443504317785,-0.02976564072873906
2024-07-18,0.17758711622638504,0.17824435225604032,0.17830162690064313,0.9963127245192532,0.9996787766572948,-0.29292183991177706,-0.03794179515506208
2024-07-19,0.1749889241781597,0.17752557566710464,0.17848034256919695,0.9857110645640059,0.9946505767058232,-0.26311811277914565,-0.04420510287365066
2024-07-22,0.1782300888244647,0.17885379532614085,0.17869800301758784,0.9965127578056769,1.00087181896788,-0.2514403504563768,-0.03387643113589423
2024-07-23,0.17692744212968078,0.17677182978387895,0.17819034797774913,1.0008803005885727,0.9920393095924179,-0.26664749465514614,-0.03365206610779303
2024-07-24,0.2102803260298633,0.18908131967163566,0.1817560026563996,1.112115815539274,1.0403030266300706,-0.5648667606423035,-0.06327694457491195
2024-07-25,0.21234287671034005,0.1904514208851076,0.1819689073124035,1.1149450905826466,1.046615181120703,-0.5015455971519619,-0.07433171176830726
2024-07-26,0.21738295150629502,0.18504582880044632,0.18159588760967915,1.174751967744818,1.0189979037310715,-0.5051926030811599,-0.06409170379399745
2024-07-29,0.21474556564598565,0.18405370021635659,0.1812222684083363,1.1667549491998832,1.015624083248094,-0.5314470719189994,-0.06239392318914403
