Date,AAPL,MSFT,QQQ,SPY
2018-08-09,49.30684280395508,101.7793197631836,173.2880096435547,253.73605346679688
2018-08-10,49.159976959228516,101.15753173828125,171.96388244628906,252.03594970703125
2018-08-13,49.47739791870117,100.42437744140625,171.7733612060547,251.09254455566406
2018-08-14,49.685855865478516,101.67723083496094,172.8498077392578,252.69461059570312
2018-08-15,49.80192565917969,100.29844665527344,170.7350311279297,250.8076934814453
2018-08-16,50.53151321411133,100.27982330322266,171.2970733642578,252.83712768554688
2018-08-17,51.54063415527344,100.22391510009766,171.33517456054688,253.72714233398438
2018-08-20,51.03844451904297,99.56245422363281,171.18270874023438,254.27008056640625
2018-08-21,50.93895721435547,98.73335266113281,171.81149291992188,254.86642456054688
2018-08-22,50.94132995605469,99.73944854736328,172.47830200195312,254.7151336669922
2018-08-23,51.045555114746094,100.20528411865234,172.23060607910156,254.37689208984375
2018-08-24,51.20426940917969,100.98783111572266,173.83099365234375,255.90782165527344
2018-08-27,51.62591552734375,102.10578918457031,175.60281372070312,257.92840576171875
2018-08-28,52.042816162109375,102.72067260742188,175.8600616455078,258.052978515625
2018-08-29,52.81978988647461,104.36029052734375,177.88909912109375,259.44146728515625
2018-08-30,53.30540466308594,104.29509735107422,177.57473754882812,258.3912048339844
2018-08-31,53.92129898071289,104.64909362792969,177.80332946777344,258.4000549316406
2018-09-04,54.09421157836914,104.07151794433594,177.04124450683594,257.9549865722656
2018-09-05,53.74125671386719,101.07169342041016,174.75502014160156,257.2607421875
2018-09-06,52.84821319580078,101.30458068847656,173.19277954101562,256.48638916015625
2018-09-07,52.42183303833008,100.81085205078125,172.5259552001953,255.9879608154297
2018-09-10,51.718299865722656,101.90081024169922,173.10702514648438,256.4330139160156
2018-09-11,53.025875091552734,103.63365936279297,174.44068908691406,257.27862548828125
2018-09-12,52.367347717285156,104.07151794433594,173.92623901367188,257.34088134765625
2018-09-13,53.632286071777344,105.18943786621094,175.78379821777344,258.86285400390625
2018-09-14,53.02350997924805,105.61799621582031,175.2694549560547,258.907470703125
2018-09-17,51.61170959472656,104.47211456298828,172.74501037597656,257.5367431640625
2018-09-18,51.69696807861328,105.46894073486328,174.17393493652344,258.9341125488281
2018-09-19,51.72776794433594,104.06218719482422,174.04055786132812,259.2100830078125
2018-09-20,52.12099075317383,105.80431365966797,175.96481323242188,261.3106384277344
2018-09-21,51.55958557128906,106.44715118408203,175.00270080566406,261.0718994140625
2018-09-24,52.30103302001953,106.8291244506836,175.4893798828125,260.2045593261719
2018-09-25,52.632659912109375,106.6241455078125,175.72793579101562,259.9632568359375
2018-09-26,52.21337127685547,106.1863021850586,175.85205078125,259.185302734375
2018-09-27,53.28643798828125,106.5868911743164,177.34071350097656,259.9095458984375
2018-09-28,53.47358703613281,106.54961395263672,177.30258178710938,259.9364013671875
2018-10-01,53.833641052246094,107.70484161376953,177.66522216796875,260.8394470214844
2018-10-02,54.312137603759766,107.27630615234375,177.26441955566406,260.6874694824219
2018-10-03,54.973045349121094,107.29490661621094,177.45526123046875,260.83056640625
2018-10-04,54.006568908691406,105.07767486572266,174.04832458496094,258.79193115234375
2018-10-05,53.13011169433594,104.4627914428711,171.92022705078125,257.3435363769531
2018-10-08,53.00693130493164,103.27030181884766,170.87046813964844,257.3435363769531
2018-10-09,53.74125671386719,104.58390808105469,171.42398071289062,256.9679260253906
2018-10-10,51.25163650512695,98.90100860595703,163.8848876953125,248.83154296875
2018-10-11,50.79920196533203,98.66812133789062,161.8522186279297,243.3505859375
2018-10-12,52.61371612548828,102.07785034179688,166.3565673828125,246.73036193847656
2018-10-15,51.488521575927734,100.24253845214844,164.3429718017578,245.34442138671875
2018-10-16,52.623172760009766,103.4100570678711,169.12413024902344,250.7091064453125
2018-10-17,52.39577865600586,103.13990783691406,169.19090270996094,250.75376892089844
2018-10-18,51.17110061645508,101.08098602294922,165.26864624023438,247.13259887695312
2018-10-19,51.95043182373047,101.23007202148438,165.1160125732422,246.99853515625
2018-10-22,52.26787185668945,102.13372802734375,165.96530151367188,245.8898162841797
2018-10-23,52.76057052612305,100.70836639404297,165.3545379638672,244.63809204101562
2018-10-24,50.95079803466797,95.32353973388672,157.78680419921875,237.22593688964844
2018-10-25,52.06650924682617,100.89468383789062,163.24551391601562,241.48194885253906
2018-10-26,51.2374382019043,99.64630889892578,159.04652404785156,237.23487854003906
2018-10-29,50.27568817138672,96.74893951416016,155.77322387695312,235.92054748535156
2018-10-30,50.52678298950195,96.6371841430664,158.3402557373047,239.41648864746094
2018-10-31,51.84384536743164,99.50656127929688,162.06216430664062,241.9736328125
2018-11-01,52.63976287841797,98.67739868164062,164.19979858398438,244.5487518310547
2018-11-02,49.14813232421875,98.90100860595703,161.64224243164062,243.1002197265625
2018-11-05,47.75289535522461,100.15869903564453,161.24147033691406,244.4413604736328
2018-11-06,48.26930236816406,100.35433197021484,162.46295166015625,245.9882049560547
2018-11-07,49.73322677612305,104.30440521240234,167.5590057373047,251.25454711914062
2018-11-08,49.55971145629883,104.10875701904297,166.49017333984375,250.79856872558594
2018-11-09,48.6041145324707,102.07785034179688,163.68446350097656,248.3487091064453
2018-11-12,46.155731201171875,99.56245422363281,158.73158264160156,243.7082061767578
2018-11-13,45.694576263427734,99.62767791748047,158.8651885986328,243.2522735595703
2018-11-14,44.40382385253906,98.21483612060547,157.65318298339844,241.58917236328125
2018-11-15,45.49965286254883,100.37619018554688,160.41119384765625,244.110595703125
2018-11-16,46.00358581542969,101.3211898803711,159.84812927246094,244.74549865722656
2018-11-19,44.18037796020508,97.88738250732422,154.65667724609375,240.60568237304688
2018-11-20,42.069522857666016,95.16463470458984,151.88914489746094,236.15296936035156
2018-11-21,42.02198791503906,96.47454833984375,153.04383850097656,236.9576873779297
2018-11-23,40.95467758178711,96.4371109008789,151.9368438720703,235.37510681152344
2018-11-26,41.50853729248047,99.61832427978516,155.44873046875,239.1750946044922
2018-11-27,41.4182014465332,100.24520111083984,155.97357177734375,239.9797821044922
2018-11-28,43.01084518432617,103.96907043457031,160.9932861328125,245.5054168701172
2018-11-29,42.68043899536133,103.09893035888672,160.4684600830078,244.96893310546875
2018-11-30,42.44987487792969,103.75387573242188,161.6326904296875,246.46212768554688
2018-12-03,43.93316650390625,104.87664794921875,164.45748901367188,249.7256317138672
2018-12-04,42.00059127807617,101.53640747070312,158.1494598388672,241.63385009765625
2018-12-06,41.532318115234375,102.16328430175781,159.2659912109375,241.26727294921875
2018-12-07,40.0513916015625,98.07449340820312,154.0077362060547,235.6612548828125
2018-12-10,40.315242767333984,100.66622924804688,155.62051391601562,236.1082763671875
2018-12-11,40.08466720581055,101.60186767578125,156.13584899902344,236.16188049316406
2018-12-12,40.196388244628906,102.06034851074219,157.5100555419922,237.35107421875
2018-12-13,40.636146545410156,102.40653991699219,157.5577392578125,237.27064514160156
2018-12-14,39.33588790893555,99.20662689208984,153.72145080566406,232.8894500732422
2018-12-17,38.96981430053711,96.26871490478516,150.2381591796875,228.32057189941406
2018-12-18,39.47614288330078,97.27920532226562,151.1829071044922,228.07020568847656
2018-12-19,38.244808197021484,97.01720428466797,147.47061157226562,224.6547393798828
2018-12-20,37.27970504760742,94.97750854492188,145.33294677734375,220.99777221679688
2018-12-21,35.82969284057617,91.90859985351562,140.82858276367188,216.4696502685547
2018-12-24,34.902645111083984,88.07242584228516,137.3363494873047,210.7498779296875
2018-12-26,37.36054229736328,94.0886459350586,145.9114227294922,221.3980255126953
2018-12-27,37.118072509765625,94.66875457763672,146.47616577148438,223.0977325439453
2018-12-28,37.13709259033203,93.9295883178711,146.39956665039062,222.8099365234375
2018-12-31,37.49604415893555,95.03366088867188,147.63412475585938,224.7615203857422
2019-01-02,37.538814544677734,94.61260986328125,148.22752380371094,224.9952850341797
2019-01-03,33.799678802490234,91.13201141357422,143.3848419189453,219.62631225585938
2019-01-04,35.24256134033203,95.37047576904297,149.51951599121094,226.98287963867188
2019-01-07,35.164119720458984,95.49212646484375,151.2996368408203,228.77252197265625
2019-01-08,35.83445358276367,96.18450164794922,152.66819763183594,230.92198181152344
2019-01-09,36.44297790527344,97.55988311767578,153.91238403320312,232.00115966796875
2019-01-10,36.559471130371094,96.93299865722656,154.35260009765625,232.81951904296875
2019-01-11,36.200523376464844,96.18450164794922,153.7879638671875,232.9095001220703
2019-01-14,35.65618133544922,95.48274993896484,152.428955078125,231.48851013183594
2019-01-15,36.38593673706055,98.25226593017578,155.4053497314453,234.14154052734375
2019-01-16,36.83045959472656,98.59846496582031,155.37669372558594,234.70814514160156
2019-01-17,37.04914855957031,99.29083251953125,156.60171508789062,236.48878479003906
2019-01-18,37.27734375,100.77851104736328,158.15206909179688,239.63644409179688
2019-01-22,36.440608978271484,98.87913513183594,154.9842987060547,236.3988494873047
2019-01-23,36.58797836303711,99.84288024902344,155.18527221679688,236.89349365234375
2019-01-24,36.2979736328125,99.36567687988281,156.19015502929688,237.01942443847656
2019-01-25,37.50078201293945,100.27327728271484,158.0563507080078,239.0249481201172
2019-01-28,37.15373229980469,98.31778717041016,156.10403442382812,237.20826721191406
2019-01-29,36.76863479614258,96.31549072265625,154.6301727294922,236.89349365234375
2019-01-30,39.281227111816406,99.53411102294922,158.56362915039062,240.6436767578125
2019-01-31,39.564090728759766,97.70958709716797,160.9370880126953,242.75717163085938
2019-02-01,39.58310317993164,96.1657943725586,160.25758361816406,242.87413024902344
2019-02-04,40.70746612548828,98.93528747558594,162.2482452392578,244.5828399658203
2019-02-05,41.403953552246094,100.320068359375,163.683837890625,245.60800170898438
2019-02-06,41.4182014465332,99.20662689208984,163.19573974609375,245.28427124023438
2019-02-07,40.6337776184082,98.49554443359375,161.0041046142578,242.94602966308594
2019-02-08,40.68152618408203,98.86979675292969,161.3199005126953,243.2427978515625
2019-02-11,40.44757080078125,98.47682189941406,161.16680908203125,243.37771606445312
2019-02-12,40.796104431152344,100.01128387451172,163.54986572265625,246.5074462890625
2019-02-13,40.62660598754883,99.9364242553711,163.66465759277344,247.3077392578125
2019-02-14,40.774627685546875,100.02064514160156,163.86569213867188,246.75918579101562
2019-02-15,40.68389892578125,101.25568389892578,164.55474853515625,249.44813537597656
2019-02-19,40.8056640625,101.20891571044922,164.88015747070312,249.87977600097656
2019-02-20,41.06825637817383,100.6827163696289,164.85147094726562,250.38357543945312
2019-02-21,40.83669662475586,102.80631256103516,164.24844360351562,249.49319458007812
2019-02-22,41.29266357421875,104.27214813232422,165.46395874023438,251.04006958007812
2019-02-25,41.59344482421875,104.8547134399414,166.0668487548828,251.38174438476562
2019-02-26,41.61734390258789,105.5782699584961,166.23916625976562,251.20193481445312
2019-02-27,41.746246337890625,105.39971160888672,166.13388061523438,251.0940399169922
2019-02-28,41.33562469482422,105.2681655883789,165.75100708007812,250.6263427734375
2019-03-01,41.770111083984375,105.73799133300781,166.89952087402344,252.19119262695312
2019-03-04,41.98019790649414,105.48429107666016,166.92822265625,251.27378845214844
2019-03-05,41.90380859375,104.95807647705078,167.0526580810547,250.93203735351562
2019-03-06,41.66268539428711,105.00505828857422,166.1051788330078,249.41224670410156
2019-03-07,41.18046569824219,103.7271499633789,164.066650390625,247.3257598876953
2019-03-08,41.27833938598633,103.83992767333984,163.81781005859375,246.8311004638672
2019-03-11,42.708316802978516,106.01990509033203,167.22494506835938,250.41058349609375
2019-03-12,43.18815612792969,106.76220703125,168.14370727539062,251.35476684570312
2019-03-13,43.379127502441406,107.58908081054688,169.40695190429688,253.0185546875
2019-03-14,43.86137771606445,107.67366790771484,169.11985778808594,252.856689453125
2019-03-15,44.43193054199219,108.91398620605469,170.68943786621094,254.1060028076172
2019-03-18,44.88551330566406,110.47380065917969,171.095947265625,255.0272979736328
2019-03-19,44.52980422973633,110.5489730834961,171.67124938964844,255.0905303955078
2019-03-20,44.91892623901367,110.42681884765625,172.35195922851562,254.32275390625
2019-03-21,46.57330322265625,112.96382904052734,175.04615783691406,257.1952209472656
2019-03-22,45.60885238647461,109.98517608642578,171.201416015625,252.24513244628906
2019-03-25,45.05739974975586,110.55835723876953,170.87542724609375,252.05551147460938
2019-03-26,44.59188461303711,110.79325866699219,171.67124938964844,253.93434143066406
2019-03-27,44.9929313659668,109.72209167480469,170.56858825683594,252.60643005371094
2019-03-28,45.0526123046875,109.87242889404297,170.961669921875,253.56394958496094
2019-03-29,45.34625244140625,110.82144165039062,172.25608825683594,255.16285705566406
2019-04-01,45.654205322265625,111.83627319335938,174.5379638671875,258.18878173828125
2019-04-02,46.317867279052734,111.99600982666016,175.1995391845703,258.3153381347656
2019-04-03,46.6353759765625,112.72892761230469,176.20628356933594,258.7217712402344
2019-04-04,46.7165412902832,112.1557388305664,176.1392059326172,259.4083557128906
2019-04-05,47.029273986816406,112.65377807617188,177.05001831054688,260.6639404296875
2019-04-08,47.769325256347656,112.69136047363281,177.50064086914062,260.86260986328125
2019-04-09,47.6260986328125,112.08058166503906,176.87745666503906,259.5257263183594
